               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.023969,            0.015294,           0.0034231,             0.82033,              0.7731,             0.80828,             0.57006,            0.026652,           0.0087724,            0.007227,           0.0069508,           0.0069508,           0.0069508
                 156,            0.024015,            0.016129,           0.0035844,             0.78529,             0.78278,             0.81175,              0.5646,            0.027233,           0.0087893,           0.0068468,            0.006931,            0.006931,            0.006931
                 157,             0.02427,            0.015327,            0.003105,             0.76985,             0.79631,              0.8134,             0.56204,             0.02746,           0.0089312,           0.0071376,           0.0069112,           0.0069112,           0.0069112
                 158,             0.02433,            0.015606,           0.0034334,             0.83754,             0.78598,             0.81685,             0.56967,            0.027195,           0.0087045,           0.0054141,           0.0068914,           0.0068914,           0.0068914
                 159,            0.023663,            0.015767,           0.0034712,             0.76842,             0.81122,             0.81011,              0.5601,            0.026853,           0.0087317,            0.006451,           0.0068716,           0.0068716,           0.0068716
                 160,            0.023666,            0.015701,           0.0029326,             0.82352,             0.77884,             0.82071,                0.58,            0.026449,           0.0085269,           0.0063918,           0.0068518,           0.0068518,           0.0068518
                 161,            0.024048,            0.015368,           0.0034383,             0.80664,             0.82211,             0.83246,             0.57448,            0.027346,           0.0085818,           0.0060514,            0.006832,            0.006832,            0.006832
                 162,            0.023902,            0.015527,           0.0035608,             0.81895,             0.79131,              0.8265,              0.5739,            0.027136,             0.00886,           0.0062275,           0.0068122,           0.0068122,           0.0068122
                 163,            0.023851,            0.015515,           0.0036767,             0.80657,             0.79896,             0.82395,             0.57814,             0.02766,           0.0086145,           0.0054034,           0.0067924,           0.0067924,           0.0067924
                 164,             0.02377,            0.015247,           0.0033244,             0.84188,             0.71766,             0.80394,              0.5672,            0.026952,           0.0087619,           0.0059717,           0.0067726,           0.0067726,           0.0067726
                 165,            0.023425,            0.015106,           0.0035461,             0.78476,             0.76798,              0.8037,             0.56154,             0.02808,           0.0088964,           0.0063791,           0.0067528,           0.0067528,           0.0067528
                 166,             0.02358,            0.015175,           0.0036201,             0.78098,             0.80621,             0.80759,             0.56713,            0.028143,           0.0091035,           0.0060977,            0.006733,            0.006733,            0.006733
                 167,            0.023647,            0.015163,           0.0032284,             0.80728,             0.78429,             0.81084,             0.57216,            0.026578,           0.0089159,           0.0065449,           0.0067132,           0.0067132,           0.0067132
                 168,            0.023618,            0.014987,           0.0033249,             0.78244,             0.77989,             0.80602,             0.56722,            0.026902,           0.0087305,           0.0066876,           0.0066934,           0.0066934,           0.0066934
                 169,            0.024413,            0.015333,           0.0033224,             0.81545,              0.7916,             0.83199,             0.58251,            0.026621,           0.0086367,           0.0053015,           0.0066736,           0.0066736,           0.0066736
                 170,            0.023828,            0.015225,           0.0033484,             0.81535,             0.77964,             0.80829,              0.5756,            0.027222,           0.0091918,           0.0059746,           0.0066538,           0.0066538,           0.0066538
                 171,            0.023385,            0.015194,           0.0029937,              0.8009,             0.78123,             0.81121,             0.57826,             0.02652,           0.0089033,           0.0060233,            0.006634,            0.006634,            0.006634
                 172,            0.023342,            0.015023,            0.003211,             0.86602,             0.75887,             0.82636,             0.59188,            0.027058,           0.0089743,           0.0049075,           0.0066142,           0.0066142,           0.0066142
                 173,             0.02375,            0.015122,           0.0028659,              0.8213,             0.78779,             0.81813,             0.58418,            0.027188,           0.0088067,           0.0048417,           0.0065944,           0.0065944,           0.0065944
                 174,            0.023837,            0.015231,           0.0030603,               0.823,             0.75407,             0.79922,              0.5661,            0.027797,           0.0091292,            0.007224,           0.0065746,           0.0065746,           0.0065746
                 175,            0.023261,             0.01513,           0.0031627,             0.84441,             0.76309,             0.81592,             0.58626,            0.027538,           0.0091761,           0.0065559,           0.0065548,           0.0065548,           0.0065548
                 176,            0.023251,            0.014987,           0.0030281,             0.81762,             0.80627,             0.82269,             0.58595,            0.027058,           0.0088458,           0.0053539,            0.006535,            0.006535,            0.006535
                 177,            0.023072,            0.015189,           0.0033728,             0.85546,             0.79231,             0.82521,             0.59496,            0.027124,           0.0087585,           0.0058207,           0.0065152,           0.0065152,           0.0065152
                 178,             0.02325,             0.01506,           0.0029034,             0.85472,             0.77061,             0.82942,              0.5885,            0.027308,           0.0086687,           0.0047052,           0.0064954,           0.0064954,           0.0064954
                 179,             0.02325,            0.015024,           0.0029244,             0.81876,             0.82217,             0.83712,             0.58095,            0.027089,           0.0086225,            0.004495,           0.0064756,           0.0064756,           0.0064756
                 180,            0.023419,            0.015202,           0.0027959,              0.8371,             0.79339,             0.82574,             0.58196,            0.027105,           0.0087684,           0.0056421,           0.0064558,           0.0064558,           0.0064558
                 181,            0.022996,            0.014892,           0.0031594,             0.82858,             0.80836,             0.83767,             0.58754,            0.027656,           0.0087425,           0.0056224,            0.006436,            0.006436,            0.006436
                 182,            0.022789,            0.015414,           0.0033916,             0.82622,             0.81735,             0.83072,             0.58648,            0.027203,           0.0084447,           0.0059043,           0.0064162,           0.0064162,           0.0064162
                 183,            0.022995,            0.014865,           0.0026873,             0.83725,             0.81693,             0.83409,             0.58666,            0.027179,           0.0086268,           0.0051036,           0.0063964,           0.0063964,           0.0063964
                 184,            0.022619,            0.014859,            0.002781,             0.84363,              0.7883,             0.82173,             0.58499,            0.027443,           0.0087098,            0.005139,           0.0063766,           0.0063766,           0.0063766
                 185,            0.023178,            0.014977,           0.0026801,             0.86939,             0.77821,             0.81707,             0.58672,            0.027137,           0.0089588,           0.0050232,           0.0063568,           0.0063568,           0.0063568
                 186,            0.022598,            0.014688,           0.0028718,             0.85206,             0.78382,             0.82573,             0.59071,            0.027626,           0.0087031,           0.0049096,            0.006337,            0.006337,            0.006337
                 187,            0.022786,            0.014703,           0.0029019,             0.85247,              0.7969,             0.82185,             0.58919,            0.027651,           0.0088826,           0.0049885,           0.0063172,           0.0063172,           0.0063172
                 188,             0.02327,            0.014536,            0.002789,             0.86334,             0.76859,             0.81876,             0.57662,            0.027542,           0.0089705,           0.0046585,           0.0062974,           0.0062974,           0.0062974
                 189,            0.022852,             0.01457,           0.0029772,             0.83608,             0.78607,             0.81633,             0.57277,            0.027533,           0.0090705,           0.0056808,           0.0062776,           0.0062776,           0.0062776
                 190,             0.02316,            0.015017,           0.0031429,             0.79969,             0.79309,             0.81954,             0.57395,            0.028048,           0.0087759,           0.0064309,           0.0062578,           0.0062578,           0.0062578
                 191,            0.023227,            0.014956,           0.0027781,             0.82175,             0.79839,              0.8142,             0.57919,            0.027706,           0.0089114,           0.0049816,            0.006238,            0.006238,            0.006238
                 192,            0.023219,            0.014816,           0.0032978,              0.8375,              0.7754,             0.81403,             0.58136,            0.027326,           0.0091356,           0.0053963,           0.0062182,           0.0062182,           0.0062182
                 193,            0.022634,            0.014652,           0.0029514,             0.84737,             0.74958,             0.81393,             0.57556,            0.027558,           0.0090079,           0.0056806,           0.0061984,           0.0061984,           0.0061984
                 194,            0.022537,            0.014723,           0.0029577,             0.83902,             0.78216,             0.82157,             0.58408,            0.027023,           0.0088903,           0.0049435,           0.0061786,           0.0061786,           0.0061786
                 195,             0.02268,            0.014712,           0.0033343,             0.81162,             0.81003,             0.82518,             0.58811,            0.026892,           0.0089825,           0.0055744,           0.0061588,           0.0061588,           0.0061588
                 196,            0.022619,            0.014912,           0.0029643,             0.81894,             0.80041,             0.81771,             0.57775,            0.027116,           0.0089792,           0.0056045,            0.006139,            0.006139,            0.006139
                 197,             0.02233,            0.015029,            0.002932,             0.84286,             0.78212,             0.81185,             0.57761,            0.027141,            0.009236,           0.0053452,           0.0061192,           0.0061192,           0.0061192
                 198,            0.022363,            0.014644,           0.0025988,             0.83221,             0.79155,             0.82133,             0.57638,            0.027451,             0.00905,           0.0048896,           0.0060994,           0.0060994,           0.0060994
                 199,            0.022416,            0.014571,           0.0031448,             0.84882,             0.80286,             0.82688,             0.58652,            0.027906,           0.0089931,           0.0052592,           0.0060796,           0.0060796,           0.0060796
                 200,            0.022484,            0.014518,           0.0030176,              0.8393,             0.78239,             0.81525,             0.57447,            0.027734,           0.0091577,           0.0054536,           0.0060598,           0.0060598,           0.0060598
                 201,            0.022629,            0.014896,           0.0027007,              0.8401,             0.78251,             0.81828,             0.57741,            0.027461,             0.00927,           0.0057843,             0.00604,             0.00604,             0.00604
                 202,            0.022408,            0.014632,           0.0027137,             0.82469,             0.78723,             0.81008,             0.57846,            0.028031,           0.0092262,           0.0055096,           0.0060202,           0.0060202,           0.0060202
                 203,            0.022399,            0.014629,           0.0028293,             0.83297,             0.77295,             0.80911,             0.57135,            0.027992,           0.0093579,           0.0055126,           0.0060004,           0.0060004,           0.0060004
                 204,            0.022319,            0.014484,           0.0027367,             0.84893,             0.79064,             0.82859,             0.58719,            0.028448,            0.009239,           0.0046835,           0.0059806,           0.0059806,           0.0059806
                 205,            0.022133,            0.014239,           0.0026383,             0.83297,             0.81166,             0.83456,             0.59124,            0.027972,           0.0090507,           0.0044782,           0.0059608,           0.0059608,           0.0059608
                 206,            0.022255,            0.014454,            0.002691,             0.80736,             0.81021,             0.81809,             0.57865,            0.027631,           0.0091574,           0.0050803,            0.005941,            0.005941,            0.005941
                 207,            0.021909,             0.01462,            0.003016,             0.81952,             0.79834,             0.82378,             0.58603,            0.027431,           0.0092707,           0.0054682,           0.0059212,           0.0059212,           0.0059212
                 208,            0.021941,            0.014776,           0.0028404,             0.82267,             0.79962,             0.82228,             0.58429,            0.027526,           0.0091784,           0.0050603,           0.0059014,           0.0059014,           0.0059014
                 209,            0.021899,            0.014527,           0.0029059,             0.81817,               0.808,             0.83072,             0.58787,            0.027235,           0.0091418,           0.0047472,           0.0058816,           0.0058816,           0.0058816
                 210,             0.02222,            0.014319,           0.0027897,             0.80147,             0.80405,             0.82284,              0.5832,            0.027415,           0.0091959,           0.0049032,           0.0058618,           0.0058618,           0.0058618
                 211,            0.022244,            0.014308,           0.0030927,             0.84066,              0.7841,             0.82417,             0.57985,            0.027112,           0.0089281,           0.0052888,            0.005842,            0.005842,            0.005842
                 212,            0.021867,            0.014347,           0.0027138,             0.83932,               0.771,             0.81888,             0.57281,            0.027416,           0.0090437,           0.0056641,           0.0058222,           0.0058222,           0.0058222
                 213,            0.021714,            0.014191,           0.0027013,             0.83247,             0.77246,             0.81791,             0.57297,            0.027609,           0.0090272,           0.0055462,           0.0058024,           0.0058024,           0.0058024
                 214,            0.021778,            0.014475,           0.0028884,             0.82973,              0.7814,             0.81565,             0.57521,              0.0275,            0.008978,            0.005638,           0.0057826,           0.0057826,           0.0057826
                 215,            0.021607,            0.014178,           0.0027344,             0.85598,               0.754,             0.81125,             0.57572,            0.027406,           0.0091172,           0.0051966,           0.0057628,           0.0057628,           0.0057628
                 216,            0.021779,             0.01444,           0.0025167,             0.82201,             0.80571,             0.82514,             0.57735,            0.027229,           0.0090786,           0.0045187,            0.005743,            0.005743,            0.005743
                 217,             0.02225,            0.014252,           0.0028804,             0.81572,             0.80579,             0.82292,             0.58455,            0.027197,           0.0091075,            0.004789,           0.0057232,           0.0057232,           0.0057232
                 218,            0.022147,            0.014169,           0.0026579,             0.84332,             0.78738,              0.8202,             0.58174,            0.027671,           0.0091039,           0.0058059,           0.0057034,           0.0057034,           0.0057034
                 219,            0.021972,            0.014188,           0.0025001,              0.8594,             0.79208,             0.82437,             0.58219,            0.027645,           0.0090294,           0.0061351,           0.0056836,           0.0056836,           0.0056836
                 220,            0.022057,            0.014385,           0.0026659,             0.84404,             0.79009,             0.82232,             0.58294,            0.027776,           0.0090868,           0.0052735,           0.0056638,           0.0056638,           0.0056638
                 221,            0.021678,            0.014288,           0.0024553,             0.80737,             0.79804,             0.81707,             0.58321,            0.027896,           0.0091132,           0.0050205,            0.005644,            0.005644,            0.005644
                 222,            0.021428,            0.014269,           0.0025409,             0.82351,             0.80824,             0.81537,             0.57583,            0.027929,           0.0088893,           0.0052284,           0.0056242,           0.0056242,           0.0056242
                 223,            0.021496,             0.01434,           0.0027835,             0.84623,             0.81878,             0.83256,             0.58661,            0.027529,           0.0088376,           0.0054111,           0.0056044,           0.0056044,           0.0056044
                 224,            0.021295,            0.014306,           0.0026364,             0.82584,             0.80633,             0.82495,             0.58386,            0.027684,            0.008888,           0.0054297,           0.0055846,           0.0055846,           0.0055846
                 225,            0.021571,            0.013954,           0.0023553,             0.82283,             0.80676,             0.82705,             0.58933,            0.027427,           0.0091292,            0.005258,           0.0055648,           0.0055648,           0.0055648
                 226,             0.02182,            0.014026,           0.0025114,             0.82205,             0.81066,             0.83114,             0.58651,            0.027602,           0.0089993,           0.0055018,            0.005545,            0.005545,            0.005545
                 227,            0.021445,             0.01435,           0.0029599,             0.84864,             0.80204,              0.8225,             0.57726,             0.02815,           0.0091393,           0.0050688,           0.0055252,           0.0055252,           0.0055252
                 228,            0.021398,            0.014053,           0.0027271,             0.81639,             0.80924,             0.82618,             0.58629,            0.028054,           0.0090326,            0.005108,           0.0055054,           0.0055054,           0.0055054
                 229,            0.021514,            0.014304,           0.0034473,             0.85418,             0.77108,             0.82044,             0.58516,             0.02797,           0.0090101,           0.0053267,           0.0054856,           0.0054856,           0.0054856
                 230,            0.021606,            0.014043,            0.002319,             0.85036,             0.76853,             0.81611,             0.58267,            0.028063,           0.0090038,            0.005311,           0.0054658,           0.0054658,           0.0054658
                 231,            0.021338,             0.01396,           0.0027708,             0.81794,             0.80215,             0.82094,             0.58273,            0.027519,            0.009045,           0.0055444,            0.005446,            0.005446,            0.005446
                 232,            0.021593,            0.013924,           0.0026528,             0.86601,             0.75935,             0.81925,             0.58493,            0.027761,           0.0092183,           0.0055384,           0.0054262,           0.0054262,           0.0054262
                 233,            0.020933,             0.01388,           0.0026073,              0.8444,             0.77607,             0.82455,             0.58634,            0.027738,           0.0090754,           0.0054904,           0.0054064,           0.0054064,           0.0054064
                 234,            0.021186,            0.014397,           0.0025022,             0.83091,             0.80903,             0.82884,             0.59291,            0.027736,           0.0090505,             0.00499,           0.0053866,           0.0053866,           0.0053866
                 235,            0.021107,            0.014001,           0.0026273,              0.8125,             0.81416,             0.82314,             0.58998,            0.027559,           0.0090792,           0.0050904,           0.0053668,           0.0053668,           0.0053668
                 236,            0.021595,            0.014085,           0.0026836,             0.80502,             0.79194,             0.81372,             0.57902,            0.027604,           0.0092047,           0.0049955,            0.005347,            0.005347,            0.005347
                 237,            0.020974,            0.014233,           0.0026944,             0.81494,             0.79983,             0.82205,             0.58564,            0.027307,           0.0091243,           0.0049769,           0.0053272,           0.0053272,           0.0053272
                 238,            0.021412,            0.013888,           0.0022227,             0.83899,             0.78256,             0.82506,             0.59243,            0.027788,           0.0090768,           0.0052273,           0.0053074,           0.0053074,           0.0053074
                 239,            0.020894,            0.013846,           0.0024011,             0.84353,             0.79381,              0.8278,             0.59438,            0.027606,           0.0090014,           0.0049599,           0.0052876,           0.0052876,           0.0052876
                 240,            0.021051,            0.014065,           0.0023776,              0.8432,             0.80393,             0.83043,              0.5916,            0.027754,            0.009077,           0.0047917,           0.0052678,           0.0052678,           0.0052678
                 241,            0.020928,            0.013813,           0.0025274,              0.8421,              0.8033,             0.82814,             0.59092,            0.027709,           0.0091722,           0.0050737,            0.005248,            0.005248,            0.005248
                 242,            0.021172,            0.013895,           0.0026898,             0.84466,             0.79231,             0.82374,             0.58319,            0.027924,           0.0092478,           0.0060416,           0.0052282,           0.0052282,           0.0052282
                 243,            0.020936,            0.014007,           0.0026133,             0.79855,             0.81443,             0.82151,             0.58567,            0.027509,           0.0090983,           0.0057392,           0.0052084,           0.0052084,           0.0052084
                 244,             0.02097,            0.014012,           0.0022263,             0.82873,             0.79609,             0.82776,             0.58808,            0.027398,           0.0090594,           0.0055741,           0.0051886,           0.0051886,           0.0051886
                 245,            0.021173,            0.013617,           0.0025837,             0.83535,             0.79999,             0.82517,              0.5842,            0.027476,            0.009317,            0.005239,           0.0051688,           0.0051688,           0.0051688
                 246,             0.02127,            0.013974,           0.0026667,              0.8413,             0.79828,             0.82766,             0.59225,            0.027603,           0.0091666,           0.0053266,            0.005149,            0.005149,            0.005149
                 247,            0.020778,            0.013792,           0.0023102,              0.8477,             0.79418,             0.82351,             0.58562,            0.027697,           0.0092604,           0.0050747,           0.0051292,           0.0051292,           0.0051292
                 248,            0.021085,            0.013981,           0.0025149,             0.83617,             0.79276,             0.81685,             0.58387,            0.027722,           0.0090704,           0.0049612,           0.0051094,           0.0051094,           0.0051094
                 249,            0.020871,            0.013959,           0.0027145,             0.84824,              0.7917,             0.82603,             0.59033,            0.027958,           0.0089476,           0.0046852,           0.0050896,           0.0050896,           0.0050896
                 250,            0.020447,             0.01341,           0.0024561,             0.85816,             0.80158,             0.82985,             0.59189,            0.028127,           0.0089891,           0.0044752,           0.0050698,           0.0050698,           0.0050698
                 251,             0.02022,            0.013426,           0.0024781,             0.85065,             0.78924,             0.82129,             0.58768,            0.028189,           0.0090227,           0.0043061,             0.00505,             0.00505,             0.00505
                 252,             0.02077,            0.013814,            0.002661,             0.84372,             0.80369,             0.82406,             0.58342,            0.028352,           0.0090487,           0.0042968,           0.0050302,           0.0050302,           0.0050302
                 253,            0.020719,            0.013539,           0.0023416,             0.85607,             0.79927,             0.82419,             0.58741,            0.028255,           0.0091679,           0.0049322,           0.0050104,           0.0050104,           0.0050104
                 254,            0.020676,            0.013563,           0.0022117,             0.86117,             0.78993,             0.82256,             0.58784,            0.028076,           0.0090982,           0.0050928,           0.0049906,           0.0049906,           0.0049906
                 255,            0.020664,            0.013812,           0.0023394,             0.85216,             0.79586,             0.82586,             0.59049,            0.027916,           0.0090973,           0.0052994,           0.0049708,           0.0049708,           0.0049708
                 256,             0.02083,            0.013714,           0.0025665,             0.84034,             0.79618,             0.82454,               0.592,            0.027859,            0.009096,           0.0049439,            0.004951,            0.004951,            0.004951
                 257,             0.02031,            0.013694,           0.0023176,             0.83288,             0.80591,             0.82857,             0.58943,            0.027905,           0.0090511,           0.0053962,           0.0049312,           0.0049312,           0.0049312
                 258,            0.020987,             0.01361,           0.0024502,             0.82544,               0.811,             0.82343,             0.58748,             0.02781,           0.0090532,           0.0055447,           0.0049114,           0.0049114,           0.0049114
                 259,            0.020697,             0.01357,           0.0023846,             0.83263,             0.80702,             0.82176,             0.58269,            0.027667,           0.0091629,           0.0053032,           0.0048916,           0.0048916,           0.0048916
                 260,            0.020554,            0.013657,           0.0023223,             0.82257,             0.82749,             0.82846,             0.59072,            0.027922,           0.0091108,           0.0053662,           0.0048718,           0.0048718,           0.0048718
                 261,            0.020304,            0.013629,           0.0022943,             0.85714,             0.80036,             0.82867,             0.59072,            0.027497,           0.0091022,           0.0057988,            0.004852,            0.004852,            0.004852
                 262,            0.020259,            0.013653,           0.0021984,             0.83676,             0.80882,              0.8291,             0.59047,            0.027485,           0.0091119,           0.0056887,           0.0048322,           0.0048322,           0.0048322
                 263,             0.02013,            0.013781,           0.0023012,             0.84412,             0.79849,             0.83188,             0.59265,             0.02734,           0.0092249,           0.0052373,           0.0048124,           0.0048124,           0.0048124
                 264,             0.02011,            0.013365,            0.002188,             0.83418,             0.77479,             0.82091,             0.58416,            0.027469,            0.009305,           0.0051503,           0.0047926,           0.0047926,           0.0047926
                 265,            0.019952,            0.013523,            0.002119,             0.84519,             0.78101,             0.82195,             0.58791,            0.027448,           0.0092326,           0.0050237,           0.0047728,           0.0047728,           0.0047728
                 266,            0.020107,            0.013505,           0.0023711,               0.846,             0.80359,             0.83286,             0.59373,            0.027767,           0.0091983,           0.0049109,            0.004753,            0.004753,            0.004753
                 267,            0.020325,            0.013477,           0.0022775,              0.8117,             0.82555,             0.83174,              0.5925,            0.028122,           0.0093215,           0.0048852,           0.0047332,           0.0047332,           0.0047332
                 268,            0.020141,            0.013311,           0.0023199,              0.8466,             0.77413,              0.8299,             0.59133,            0.028115,           0.0093561,           0.0050025,           0.0047134,           0.0047134,           0.0047134
                 269,            0.020159,            0.013336,            0.001897,             0.86458,              0.7737,             0.82839,              0.5932,             0.02804,           0.0092931,           0.0050635,           0.0046936,           0.0046936,           0.0046936
                 270,            0.020024,            0.013466,           0.0022094,             0.85604,              0.7837,             0.82995,             0.59118,            0.028071,           0.0092952,           0.0052181,           0.0046738,           0.0046738,           0.0046738
                 271,            0.019819,            0.013439,           0.0022632,             0.84676,             0.78545,             0.82649,             0.59004,            0.028125,            0.009246,           0.0050294,            0.004654,            0.004654,            0.004654
                 272,            0.019968,            0.013233,           0.0021496,             0.84065,               0.792,             0.82247,             0.58853,            0.028338,           0.0093025,           0.0054071,           0.0046342,           0.0046342,           0.0046342
                 273,            0.020363,            0.013309,           0.0022467,             0.85197,             0.78606,             0.82115,             0.58808,            0.028371,            0.009367,           0.0056575,           0.0046144,           0.0046144,           0.0046144
                 274,            0.019896,            0.013344,           0.0021481,             0.84154,             0.79117,               0.819,             0.58423,            0.028232,           0.0094469,           0.0057407,           0.0045946,           0.0045946,           0.0045946
                 275,            0.019914,            0.012939,           0.0021649,             0.86797,             0.76383,             0.81726,             0.58706,            0.028026,           0.0095115,           0.0055379,           0.0045748,           0.0045748,           0.0045748
                 276,             0.02013,            0.013279,           0.0022854,              0.8269,             0.78226,             0.81757,             0.58905,            0.027865,           0.0095876,           0.0055036,            0.004555,            0.004555,            0.004555
                 277,            0.019632,            0.013422,           0.0024259,             0.82908,             0.79184,             0.81958,             0.58814,             0.02784,           0.0095541,           0.0053793,           0.0045352,           0.0045352,           0.0045352
                 278,            0.020073,            0.013287,           0.0024827,             0.85609,             0.77196,             0.82451,             0.59124,            0.027596,           0.0093954,            0.005394,           0.0045154,           0.0045154,           0.0045154
                 279,            0.020072,            0.013152,           0.0021737,             0.84249,             0.79435,             0.82523,             0.59285,            0.027454,           0.0093538,           0.0055462,           0.0044956,           0.0044956,           0.0044956
                 280,            0.020013,            0.013278,           0.0021109,             0.85034,             0.80193,             0.82722,             0.59196,            0.027531,            0.009398,           0.0054504,           0.0044758,           0.0044758,           0.0044758
                 281,            0.019927,            0.013175,           0.0020443,             0.84051,             0.81431,             0.82837,             0.58957,            0.027633,           0.0093074,           0.0052451,            0.004456,            0.004456,            0.004456
                 282,            0.019099,            0.013266,           0.0023335,             0.86363,             0.77895,             0.82089,             0.58967,             0.02772,           0.0093699,           0.0048102,           0.0044362,           0.0044362,           0.0044362
                 283,            0.019807,            0.013052,           0.0021207,             0.83298,             0.80319,             0.82067,             0.58469,            0.027751,            0.009469,           0.0047596,           0.0044164,           0.0044164,           0.0044164
                 284,            0.019864,            0.013122,           0.0021454,             0.85822,             0.78043,              0.8175,             0.58189,            0.027819,           0.0095489,           0.0049937,           0.0043966,           0.0043966,           0.0043966
                 285,             0.01959,            0.013011,            0.002254,             0.85552,             0.78315,             0.81778,             0.58077,            0.027885,           0.0096194,           0.0051954,           0.0043768,           0.0043768,           0.0043768
                 286,            0.019687,            0.013116,           0.0022871,             0.87166,              0.7593,             0.81409,             0.58168,            0.028061,           0.0095472,           0.0051261,            0.004357,            0.004357,            0.004357
                 287,            0.019365,            0.012958,           0.0021497,             0.85985,             0.75811,             0.80958,             0.57846,            0.027979,            0.009517,           0.0049908,           0.0043372,           0.0043372,           0.0043372
                 288,            0.019385,            0.013121,           0.0022327,             0.86002,             0.77481,             0.81439,             0.58461,            0.027813,           0.0094612,           0.0049191,           0.0043174,           0.0043174,           0.0043174
                 289,             0.01959,            0.012916,           0.0021155,             0.84525,             0.78062,             0.81648,              0.5871,            0.027715,           0.0094908,           0.0051082,           0.0042976,           0.0042976,           0.0042976
                 290,            0.019483,            0.013255,           0.0021033,             0.85866,             0.77933,             0.82075,             0.59173,            0.027746,           0.0094463,           0.0052126,           0.0042778,           0.0042778,           0.0042778
                 291,            0.019429,            0.012835,           0.0018597,             0.87097,             0.77988,             0.82395,              0.5922,            0.027713,           0.0093533,           0.0051363,            0.004258,            0.004258,            0.004258
                 292,            0.019242,            0.012988,           0.0019669,             0.85631,              0.7809,              0.8277,             0.59445,            0.027775,           0.0093138,           0.0051593,           0.0042382,           0.0042382,           0.0042382
                 293,            0.019352,            0.012991,           0.0022025,             0.86585,             0.76902,             0.82782,             0.59409,            0.027844,           0.0093257,           0.0051785,           0.0042184,           0.0042184,           0.0042184
                 294,             0.01955,            0.013017,            0.002301,             0.85505,             0.78348,             0.82624,             0.59561,            0.027826,           0.0093188,           0.0049123,           0.0041986,           0.0041986,           0.0041986
                 295,            0.019386,            0.012676,           0.0021473,             0.83819,             0.79871,             0.82479,             0.59265,            0.027718,           0.0092984,           0.0047944,           0.0041788,           0.0041788,           0.0041788
                 296,             0.01922,            0.013051,           0.0022986,             0.84048,             0.80561,             0.83101,             0.59586,            0.027684,           0.0093333,           0.0047238,            0.004159,            0.004159,            0.004159
                 297,            0.019405,            0.012918,           0.0019957,             0.82597,             0.80897,             0.82757,             0.59451,            0.027483,           0.0093464,           0.0047443,           0.0041392,           0.0041392,           0.0041392
                 298,            0.018756,             0.01298,           0.0019972,             0.82708,             0.80937,             0.82874,             0.59804,              0.0274,            0.009268,           0.0047011,           0.0041194,           0.0041194,           0.0041194
                 299,               0.019,            0.012961,           0.0018221,             0.82648,             0.82151,             0.83063,             0.59993,            0.027333,           0.0092683,           0.0045586,           0.0040996,           0.0040996,           0.0040996
                 300,            0.018739,            0.013119,           0.0019139,             0.84508,              0.7987,             0.83338,             0.59635,            0.027312,           0.0093184,           0.0045455,           0.0040798,           0.0040798,           0.0040798
                 301,            0.018868,            0.012976,           0.0020744,             0.84309,             0.80112,             0.83187,             0.59635,            0.027287,           0.0093789,           0.0046642,             0.00406,             0.00406,             0.00406
                 302,            0.019201,              0.0128,           0.0019575,             0.82711,             0.80454,             0.82792,             0.59251,            0.027304,           0.0094519,           0.0046128,           0.0040402,           0.0040402,           0.0040402
                 303,            0.019314,            0.012876,           0.0019581,             0.85498,             0.77681,             0.82947,             0.59065,            0.027377,           0.0094451,           0.0045541,           0.0040204,           0.0040204,           0.0040204
                 304,             0.01903,            0.012846,           0.0021465,              0.8171,             0.81282,             0.82969,             0.59015,            0.027409,           0.0094417,           0.0045396,           0.0040006,           0.0040006,           0.0040006
                 305,            0.018809,            0.012921,           0.0020596,              0.8503,             0.79478,              0.8274,             0.58685,            0.027573,           0.0094328,           0.0047071,           0.0039808,           0.0039808,           0.0039808
                 306,            0.018699,            0.012929,           0.0020325,             0.84884,             0.78986,             0.82472,             0.58602,            0.027613,           0.0095141,           0.0048558,            0.003961,            0.003961,            0.003961
                 307,            0.018722,            0.012477,           0.0020577,             0.85766,             0.78856,             0.83127,             0.58797,            0.027624,           0.0095114,           0.0050265,           0.0039412,           0.0039412,           0.0039412
                 308,            0.019027,            0.012574,            0.001923,             0.83864,             0.81125,             0.82776,             0.58543,            0.027557,            0.009511,           0.0051632,           0.0039214,           0.0039214,           0.0039214
                 309,            0.019345,            0.012807,            0.002065,             0.85911,             0.79222,             0.83117,             0.58655,            0.027555,           0.0094916,           0.0051471,           0.0039016,           0.0039016,           0.0039016
                 310,            0.018591,             0.01248,            0.002179,              0.8641,             0.79173,             0.83007,             0.59022,            0.027468,           0.0094486,           0.0051543,           0.0038818,           0.0038818,           0.0038818
                 311,            0.018555,            0.012895,           0.0019251,             0.83689,             0.79651,             0.82856,             0.58912,            0.027429,            0.009464,           0.0053038,            0.003862,            0.003862,            0.003862
                 312,            0.018801,            0.012561,           0.0019541,             0.81454,             0.81955,             0.82771,             0.58981,            0.027445,           0.0095087,           0.0052766,           0.0038422,           0.0038422,           0.0038422
                 313,            0.018802,            0.012815,           0.0020643,             0.82481,             0.81044,             0.82687,             0.58936,            0.027451,           0.0095278,           0.0052486,           0.0038224,           0.0038224,           0.0038224
