               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.027018,            0.017785,           0.0055311,             0.81562,             0.76492,             0.82018,             0.56494,            0.027644,           0.0086458,            0.005101,           0.0070498,           0.0070498,           0.0070498
                 151,            0.027578,            0.017685,           0.0059186,             0.81596,             0.76588,             0.81146,              0.5639,            0.027893,           0.0085548,           0.0055964,             0.00703,             0.00703,             0.00703
                 152,              0.0269,            0.017453,           0.0056118,             0.76852,               0.795,             0.80946,             0.54927,            0.029565,           0.0088429,           0.0072282,           0.0070102,           0.0070102,           0.0070102
                 153,            0.027111,            0.017356,           0.0055278,             0.84863,             0.75158,             0.82028,             0.57036,            0.028558,           0.0085162,           0.0069148,           0.0069904,           0.0069904,           0.0069904
                 154,            0.026851,            0.017494,           0.0052429,             0.84027,             0.77262,             0.82569,             0.56993,            0.028746,           0.0086749,           0.0067317,           0.0069706,           0.0069706,           0.0069706
                 155,            0.027042,            0.017301,            0.005533,             0.82732,             0.75163,             0.81005,             0.56525,             0.02744,           0.0085649,           0.0063247,           0.0069508,           0.0069508,           0.0069508
                 156,            0.027011,             0.01807,           0.0050637,              0.8508,             0.75971,             0.82699,             0.56029,            0.027781,           0.0086601,           0.0059504,            0.006931,            0.006931,            0.006931
                 157,            0.026917,            0.017036,           0.0051579,              0.8139,             0.79363,             0.82744,             0.57638,             0.02799,           0.0086275,           0.0075972,           0.0069112,           0.0069112,           0.0069112
                 158,            0.026741,             0.01746,           0.0054938,             0.81663,             0.77925,             0.82556,             0.58015,            0.027799,           0.0083035,           0.0056614,           0.0068914,           0.0068914,           0.0068914
                 159,            0.026657,            0.017578,            0.005764,              0.8098,             0.80123,             0.83639,             0.58624,            0.028192,           0.0083925,           0.0071461,           0.0068716,           0.0068716,           0.0068716
                 160,            0.026304,            0.017442,           0.0048742,             0.85843,             0.73786,             0.82534,             0.57273,             0.02811,           0.0086041,            0.007594,           0.0068518,           0.0068518,           0.0068518
                 161,            0.026849,            0.017141,           0.0049709,             0.82344,             0.77946,             0.82777,             0.57807,            0.028204,           0.0087927,            0.006235,            0.006832,            0.006832,            0.006832
                 162,            0.026346,            0.017273,           0.0055154,             0.83855,             0.76333,             0.83326,             0.56083,            0.029036,           0.0087628,           0.0066996,           0.0068122,           0.0068122,           0.0068122
                 163,            0.026929,            0.017466,           0.0055839,             0.82341,             0.78014,             0.82664,             0.56616,            0.028176,           0.0084193,           0.0049895,           0.0067924,           0.0067924,           0.0067924
                 164,            0.026671,             0.01705,           0.0048341,             0.81277,              0.7943,             0.83242,             0.57082,            0.027784,           0.0085004,           0.0052268,           0.0067726,           0.0067726,           0.0067726
                 165,             0.02661,            0.016842,           0.0053822,             0.83108,             0.77409,             0.83715,             0.57162,            0.027719,           0.0084613,           0.0074241,           0.0067528,           0.0067528,           0.0067528
                 166,            0.026044,            0.016741,           0.0049533,             0.81053,             0.79423,             0.83198,              0.5675,            0.028202,           0.0090106,           0.0052611,            0.006733,            0.006733,            0.006733
                 167,             0.02623,            0.016755,           0.0050548,             0.79709,             0.80966,             0.83268,             0.56844,            0.027946,           0.0085573,           0.0050189,           0.0067132,           0.0067132,           0.0067132
                 168,            0.026347,            0.016705,           0.0050534,             0.79896,             0.78474,             0.82752,             0.57497,            0.027927,           0.0086591,           0.0047078,           0.0066934,           0.0066934,           0.0066934
                 169,            0.026611,            0.017107,           0.0051425,             0.79368,             0.78467,             0.82452,             0.57714,             0.02785,           0.0087523,           0.0060042,           0.0066736,           0.0066736,           0.0066736
                 170,            0.026735,            0.016964,           0.0050827,             0.80308,             0.78748,             0.81832,             0.56521,             0.02884,           0.0087662,           0.0055924,           0.0066538,           0.0066538,           0.0066538
                 171,            0.026114,            0.016879,           0.0048964,             0.81806,             0.80391,             0.83169,              0.5847,            0.028342,           0.0087881,           0.0053055,            0.006634,            0.006634,            0.006634
                 172,            0.026076,            0.016823,           0.0050087,             0.84643,             0.77901,             0.83244,             0.57931,             0.02802,           0.0090164,           0.0049932,           0.0066142,           0.0066142,           0.0066142
                 173,            0.026406,            0.017179,            0.004845,             0.78966,             0.79222,             0.83289,             0.57911,            0.027961,           0.0087981,           0.0061062,           0.0065944,           0.0065944,           0.0065944
                 174,            0.026384,            0.017165,           0.0048771,             0.80688,             0.79719,             0.83424,              0.5802,            0.028131,            0.008557,           0.0054841,           0.0065746,           0.0065746,           0.0065746
                 175,            0.026177,            0.016723,           0.0049186,             0.83596,             0.77172,             0.83525,             0.57229,            0.028239,           0.0087239,           0.0056591,           0.0065548,           0.0065548,           0.0065548
                 176,            0.025905,            0.016658,           0.0048209,             0.83285,             0.79085,             0.82904,             0.57528,            0.028759,           0.0088275,           0.0050489,            0.006535,            0.006535,            0.006535
                 177,            0.025713,            0.016715,           0.0046965,             0.84965,             0.79309,             0.83678,             0.57735,            0.027748,           0.0088107,           0.0055458,           0.0065152,           0.0065152,           0.0065152
                 178,            0.025863,             0.01677,           0.0046347,             0.81079,              0.7744,             0.82972,             0.58133,            0.028108,           0.0087894,           0.0057928,           0.0064954,           0.0064954,           0.0064954
                 179,            0.026214,            0.016921,           0.0053028,             0.83422,             0.77294,             0.83084,             0.56308,            0.028617,           0.0087241,           0.0062316,           0.0064756,           0.0064756,           0.0064756
                 180,            0.026257,            0.016887,           0.0045014,             0.85572,             0.77502,             0.83957,              0.5745,            0.028144,           0.0084726,           0.0051669,           0.0064558,           0.0064558,           0.0064558
                 181,            0.025635,            0.016586,           0.0048347,             0.83901,             0.80184,             0.83523,             0.58973,            0.027977,           0.0086716,           0.0054329,            0.006436,            0.006436,            0.006436
                 182,            0.025694,            0.016997,            0.004727,              0.8257,             0.79082,             0.83641,              0.5825,            0.028363,           0.0087051,           0.0060399,           0.0064162,           0.0064162,           0.0064162
                 183,            0.025213,            0.016554,            0.004481,             0.82107,              0.7812,             0.82895,              0.5806,            0.028205,           0.0087117,           0.0058239,           0.0063964,           0.0063964,           0.0063964
                 184,            0.025381,            0.016708,           0.0045387,             0.84797,             0.80392,             0.84622,             0.59225,            0.027391,           0.0087178,            0.005049,           0.0063766,           0.0063766,           0.0063766
                 185,            0.025632,            0.016577,           0.0046431,             0.85057,              0.8037,             0.83828,             0.58428,            0.027536,           0.0087955,           0.0053415,           0.0063568,           0.0063568,           0.0063568
                 186,            0.025323,            0.016382,           0.0047849,             0.81232,             0.80726,             0.84255,             0.58166,              0.0276,           0.0086052,           0.0054142,            0.006337,            0.006337,            0.006337
                 187,            0.025685,            0.016405,           0.0046925,             0.86696,             0.74762,             0.83596,             0.58528,            0.027485,           0.0087143,           0.0058262,           0.0063172,           0.0063172,           0.0063172
                 188,            0.025348,            0.016408,           0.0048008,             0.79481,             0.79864,             0.83264,                0.58,            0.027513,           0.0087732,           0.0055402,           0.0062974,           0.0062974,           0.0062974
                 189,            0.025427,            0.016373,           0.0047424,              0.8535,             0.76623,             0.83412,              0.5931,            0.027205,           0.0085889,           0.0052849,           0.0062776,           0.0062776,           0.0062776
                 190,            0.025546,            0.016824,           0.0053083,             0.79904,             0.80072,              0.8394,             0.58772,            0.027347,           0.0087617,            0.004907,           0.0062578,           0.0062578,           0.0062578
                 191,            0.025243,            0.016612,           0.0046854,             0.82724,             0.78337,             0.83485,             0.58823,             0.02723,           0.0087674,           0.0062043,            0.006238,            0.006238,            0.006238
                 192,            0.025717,            0.016422,           0.0047551,             0.84662,             0.77423,             0.84202,              0.5856,            0.028037,           0.0088174,           0.0053849,           0.0062182,           0.0062182,           0.0062182
                 193,            0.025029,             0.01621,           0.0048349,             0.84298,             0.76672,             0.82687,             0.58151,            0.027978,           0.0087186,           0.0052419,           0.0061984,           0.0061984,           0.0061984
                 194,            0.025184,            0.016388,           0.0046933,             0.80882,             0.79964,              0.8364,             0.58146,            0.027817,           0.0087648,            0.005035,           0.0061786,           0.0061786,           0.0061786
                 195,            0.025376,            0.016293,           0.0044307,             0.79517,               0.808,             0.83473,             0.58162,             0.02706,           0.0087056,           0.0052081,           0.0061588,           0.0061588,           0.0061588
                 196,            0.025141,            0.016557,           0.0046982,             0.80894,             0.80439,             0.84009,             0.58955,            0.027421,           0.0088295,            0.005208,            0.006139,            0.006139,            0.006139
                 197,            0.025028,            0.016714,           0.0042279,             0.80822,             0.79053,             0.83036,             0.58159,            0.027363,           0.0087653,           0.0056359,           0.0061192,           0.0061192,           0.0061192
                 198,            0.025009,            0.016138,           0.0044267,             0.86808,             0.77052,              0.8416,              0.5853,            0.027832,           0.0088264,           0.0052266,           0.0060994,           0.0060994,           0.0060994
                 199,            0.024668,            0.016065,           0.0044155,             0.81812,              0.7993,             0.83756,             0.58301,            0.027772,           0.0089246,           0.0049528,           0.0060796,           0.0060796,           0.0060796
                 200,            0.024749,            0.016128,           0.0044148,             0.84867,             0.79439,             0.84577,             0.58454,            0.027812,           0.0088376,           0.0042413,           0.0060598,           0.0060598,           0.0060598
                 201,            0.024728,            0.016498,           0.0045021,             0.84838,             0.77853,             0.83839,              0.5815,            0.028354,           0.0088202,           0.0052537,             0.00604,             0.00604,             0.00604
                 202,            0.024875,             0.01631,           0.0044715,             0.83216,             0.78963,             0.83863,             0.58253,            0.028241,           0.0089525,             0.00488,           0.0060202,           0.0060202,           0.0060202
                 203,             0.02531,             0.01629,             0.00434,             0.86032,             0.78301,             0.85274,             0.58968,            0.027867,            0.008811,           0.0050524,           0.0060004,           0.0060004,           0.0060004
                 204,            0.024768,            0.016205,           0.0043977,             0.86469,             0.77341,             0.84884,             0.58815,            0.027713,           0.0088408,           0.0044934,           0.0059806,           0.0059806,           0.0059806
                 205,            0.024654,            0.015844,           0.0042196,             0.83007,             0.78914,             0.84447,             0.58596,            0.027909,           0.0088293,           0.0045506,           0.0059608,           0.0059608,           0.0059608
                 206,            0.024782,             0.01603,           0.0044449,             0.82592,             0.80642,             0.84262,             0.59199,            0.027814,           0.0090411,           0.0048993,            0.005941,            0.005941,            0.005941
                 207,            0.024334,            0.016203,           0.0044193,             0.87343,             0.76547,             0.84931,             0.58974,             0.02768,           0.0087093,           0.0046911,           0.0059212,           0.0059212,           0.0059212
                 208,            0.024573,            0.016167,           0.0040944,             0.83573,             0.79522,             0.84421,             0.58278,            0.028347,           0.0089937,           0.0045968,           0.0059014,           0.0059014,           0.0059014
                 209,            0.024589,            0.016152,           0.0042851,             0.81599,             0.81768,             0.84544,             0.58813,            0.028405,           0.0088972,           0.0050233,           0.0058816,           0.0058816,           0.0058816
                 210,             0.02451,            0.015928,           0.0042143,             0.83904,             0.78841,              0.8402,             0.58757,            0.028459,           0.0089172,           0.0046751,           0.0058618,           0.0058618,           0.0058618
                 211,            0.024553,            0.015845,           0.0044763,             0.82875,             0.79137,               0.837,             0.58715,            0.027918,           0.0089044,           0.0060701,            0.005842,            0.005842,            0.005842
                 212,            0.024178,            0.015841,            0.004146,             0.80624,             0.79776,             0.83212,             0.57908,            0.027843,            0.008885,           0.0062192,           0.0058222,           0.0058222,           0.0058222
                 213,            0.024104,            0.015826,           0.0042907,             0.83461,             0.77682,             0.83425,             0.58279,            0.027771,           0.0087093,           0.0056685,           0.0058024,           0.0058024,           0.0058024
                 214,            0.024326,            0.016103,           0.0041362,             0.83686,             0.77555,             0.83399,             0.58048,            0.027763,           0.0087688,           0.0062396,           0.0057826,           0.0057826,           0.0057826
                 215,            0.024148,            0.015717,           0.0040807,              0.8213,             0.81017,             0.84051,             0.58227,            0.027715,           0.0089394,           0.0062958,           0.0057628,           0.0057628,           0.0057628
                 216,            0.023829,            0.015979,           0.0045184,              0.8222,             0.80822,              0.8357,             0.58811,            0.027319,            0.008687,           0.0058969,            0.005743,            0.005743,            0.005743
                 217,             0.02502,            0.016037,           0.0044377,             0.85161,             0.79935,             0.85049,              0.5882,            0.027546,           0.0085341,            0.005695,           0.0057232,           0.0057232,           0.0057232
                 218,            0.024334,            0.015814,            0.004103,             0.82419,             0.81369,             0.84547,             0.58773,             0.02769,           0.0086165,           0.0049809,           0.0057034,           0.0057034,           0.0057034
                 219,            0.024394,            0.015842,           0.0040839,               0.823,             0.81492,             0.84715,             0.59186,             0.02727,           0.0086418,           0.0047349,           0.0056836,           0.0056836,           0.0056836
                 220,            0.024303,            0.015985,           0.0043843,             0.84915,             0.77082,             0.84217,             0.58648,            0.027759,           0.0087901,           0.0050399,           0.0056638,           0.0056638,           0.0056638
                 221,            0.024253,            0.015849,           0.0040202,             0.81884,             0.79635,              0.8343,             0.58323,            0.027881,            0.008896,            0.004901,            0.005644,            0.005644,            0.005644
                 222,            0.024143,            0.015849,           0.0039522,             0.84425,             0.78486,             0.84066,             0.58548,            0.028227,           0.0087811,           0.0054751,           0.0056242,           0.0056242,           0.0056242
                 223,            0.023853,            0.015811,           0.0040531,             0.82651,             0.80052,             0.84435,             0.59381,            0.027872,            0.008665,           0.0053576,           0.0056044,           0.0056044,           0.0056044
                 224,            0.023791,            0.015844,           0.0041626,             0.84813,             0.77862,             0.84227,             0.58694,            0.027849,           0.0087383,           0.0055043,           0.0055846,           0.0055846,           0.0055846
                 225,            0.023992,             0.01549,           0.0038326,             0.80629,             0.80216,              0.8383,             0.59317,            0.027671,            0.008846,           0.0060614,           0.0055648,           0.0055648,           0.0055648
                 226,            0.023732,             0.01551,            0.003795,             0.82672,             0.79726,                0.84,             0.58949,            0.027775,           0.0087563,           0.0058886,            0.005545,            0.005545,            0.005545
                 227,            0.023918,              0.0158,           0.0041801,             0.84523,             0.78255,             0.83639,             0.58798,            0.027443,            0.008754,            0.005836,           0.0055252,           0.0055252,           0.0055252
                 228,            0.023779,            0.015594,           0.0039673,             0.86619,             0.76163,             0.84205,             0.59283,            0.027259,           0.0086609,            0.005644,           0.0055054,           0.0055054,           0.0055054
                 229,            0.024125,            0.015662,           0.0041748,             0.80899,             0.82274,             0.84096,             0.58896,            0.027366,           0.0086961,           0.0053598,           0.0054856,           0.0054856,           0.0054856
                 230,            0.023913,            0.015528,           0.0037017,             0.84609,             0.80885,             0.84804,             0.59093,            0.027304,           0.0087117,           0.0050622,           0.0054658,           0.0054658,           0.0054658
                 231,            0.023567,            0.015407,           0.0038365,             0.85585,             0.79142,             0.84486,             0.59015,            0.027513,           0.0088286,           0.0051631,            0.005446,            0.005446,            0.005446
                 232,            0.023471,            0.015349,           0.0039362,             0.86525,             0.78021,             0.84681,             0.58637,            0.027657,           0.0087608,           0.0052022,           0.0054262,           0.0054262,           0.0054262
                 233,            0.023101,            0.015421,            0.004243,             0.82016,             0.81678,             0.84151,                0.59,            0.027292,           0.0087828,           0.0056626,           0.0054064,           0.0054064,           0.0054064
                 234,            0.023444,            0.015822,           0.0038329,             0.84039,             0.79406,             0.84266,             0.59117,            0.027146,           0.0088542,           0.0052567,           0.0053866,           0.0053866,           0.0053866
                 235,            0.023487,            0.015385,           0.0040663,             0.81127,              0.8214,             0.84338,             0.59517,            0.027355,           0.0089851,           0.0050884,           0.0053668,           0.0053668,           0.0053668
                 236,            0.023808,            0.015414,           0.0039703,             0.84104,             0.79795,             0.84634,             0.59779,            0.027491,           0.0089137,           0.0050959,            0.005347,            0.005347,            0.005347
                 237,            0.023706,            0.015583,           0.0039398,             0.81532,             0.81599,              0.8407,             0.59517,            0.027605,           0.0089638,           0.0052019,           0.0053272,           0.0053272,           0.0053272
                 238,            0.023766,            0.015424,           0.0040655,             0.84671,             0.77116,             0.83894,             0.59601,             0.02764,           0.0090684,            0.005314,           0.0053074,           0.0053074,           0.0053074
                 239,            0.023095,            0.015271,           0.0037888,             0.83962,               0.784,             0.84291,             0.58915,            0.027979,           0.0090671,           0.0056891,           0.0052876,           0.0052876,           0.0052876
                 240,            0.023505,            0.015535,           0.0036193,             0.83706,             0.79994,             0.84913,             0.59438,            0.027852,           0.0089673,           0.0058248,           0.0052678,           0.0052678,           0.0052678
                 241,             0.02322,            0.015329,           0.0037416,             0.83947,             0.80436,             0.85242,             0.59633,            0.027621,           0.0087688,           0.0055565,            0.005248,            0.005248,            0.005248
                 242,            0.023497,            0.015464,           0.0041994,             0.84446,             0.81222,             0.85538,             0.59758,            0.027626,           0.0087265,           0.0054938,           0.0052282,           0.0052282,           0.0052282
                 243,            0.023206,            0.015568,           0.0037757,             0.84651,             0.81394,             0.85039,             0.59461,            0.027551,           0.0087956,           0.0057351,           0.0052084,           0.0052084,           0.0052084
                 244,            0.023324,            0.015551,           0.0033338,             0.84406,             0.80138,             0.84223,             0.59455,            0.027646,           0.0088411,           0.0059378,           0.0051886,           0.0051886,           0.0051886
                 245,            0.023358,            0.015099,           0.0039406,             0.86562,             0.78352,             0.84747,             0.60008,            0.027559,            0.008893,           0.0053715,           0.0051688,           0.0051688,           0.0051688
                 246,            0.023538,             0.01545,           0.0039687,             0.85184,             0.80267,             0.85029,             0.59778,            0.027177,           0.0088228,           0.0049567,            0.005149,            0.005149,            0.005149
                 247,            0.023063,            0.015291,           0.0037593,             0.85234,             0.79876,             0.84511,             0.59865,            0.026873,           0.0089714,           0.0047474,           0.0051292,           0.0051292,           0.0051292
                 248,            0.023442,            0.015478,           0.0039461,             0.85044,             0.78995,             0.83697,              0.5849,            0.027141,           0.0091606,            0.005329,           0.0051094,           0.0051094,           0.0051094
                 249,             0.02316,            0.015245,           0.0041024,             0.83609,             0.79353,             0.84127,             0.58963,            0.027299,           0.0091771,           0.0049638,           0.0050896,           0.0050896,           0.0050896
                 250,            0.022893,            0.015019,           0.0036481,             0.85023,             0.80124,             0.84594,             0.60268,            0.027044,           0.0089481,           0.0052059,           0.0050698,           0.0050698,           0.0050698
                 251,            0.022794,            0.014853,           0.0038489,             0.84974,             0.80117,             0.84382,             0.59781,            0.027063,           0.0089862,           0.0052114,             0.00505,             0.00505,             0.00505
                 252,            0.022928,            0.015364,           0.0042829,             0.85773,             0.79116,             0.84729,             0.59729,             0.02709,           0.0089722,           0.0053184,           0.0050302,           0.0050302,           0.0050302
                 253,            0.022974,            0.015059,            0.003715,             0.86249,             0.79442,             0.85004,              0.6009,            0.026864,           0.0088687,           0.0049163,           0.0050104,           0.0050104,           0.0050104
                 254,            0.023082,            0.014961,           0.0037991,             0.83541,             0.80805,             0.85033,             0.60207,            0.026695,           0.0088663,           0.0053818,           0.0049906,           0.0049906,           0.0049906
                 255,            0.022915,            0.015217,           0.0037809,             0.82312,             0.80398,             0.84238,              0.5958,            0.026843,           0.0089232,           0.0052809,           0.0049708,           0.0049708,           0.0049708
                 256,            0.022822,            0.015268,           0.0039148,             0.84729,             0.78838,             0.84315,             0.59465,            0.026817,           0.0089108,           0.0049253,            0.004951,            0.004951,            0.004951
                 257,            0.022617,             0.01512,           0.0036631,             0.86398,              0.7823,             0.84824,             0.60487,            0.026806,           0.0089624,           0.0048839,           0.0049312,           0.0049312,           0.0049312
                 258,            0.022726,             0.01523,           0.0037709,             0.84553,             0.78776,             0.84388,              0.5978,             0.02713,           0.0089627,           0.0049052,           0.0049114,           0.0049114,           0.0049114
                 259,            0.022743,             0.01487,           0.0036937,              0.8444,             0.79415,             0.84212,             0.60022,            0.026968,           0.0088693,           0.0049392,           0.0048916,           0.0048916,           0.0048916
                 260,            0.022494,            0.015015,           0.0033636,             0.85024,             0.79685,             0.84669,             0.60241,            0.027032,           0.0088376,           0.0048405,           0.0048718,           0.0048718,           0.0048718
                 261,            0.022419,            0.015037,           0.0036126,             0.86149,             0.78185,             0.84744,             0.59625,            0.027177,           0.0089285,           0.0048478,            0.004852,            0.004852,            0.004852
                 262,            0.022553,            0.015113,           0.0036386,             0.87296,             0.76671,             0.84552,             0.59847,            0.027191,           0.0089793,           0.0051671,           0.0048322,           0.0048322,           0.0048322
                 263,            0.022524,            0.015158,           0.0034683,             0.83185,             0.79696,              0.8428,             0.59433,            0.027191,           0.0090262,           0.0054836,           0.0048124,           0.0048124,           0.0048124
                 264,            0.022072,             0.01472,           0.0034528,             0.85617,             0.77711,             0.84251,             0.59734,            0.027283,             0.00912,           0.0053627,           0.0047926,           0.0047926,           0.0047926
                 265,            0.022322,            0.014948,           0.0031351,             0.85174,             0.79287,             0.84421,              0.5957,            0.027428,            0.009147,           0.0050919,           0.0047728,           0.0047728,           0.0047728
                 266,            0.022018,            0.014765,           0.0034823,             0.83603,             0.81183,             0.84558,             0.59646,            0.027441,           0.0091411,           0.0052011,            0.004753,            0.004753,            0.004753
                 267,            0.022642,            0.014917,           0.0036276,             0.87659,             0.78126,             0.84678,             0.59767,            0.027608,           0.0090929,           0.0049146,           0.0047332,           0.0047332,           0.0047332
                 268,            0.022483,            0.014737,           0.0035797,             0.85645,             0.79857,             0.84875,             0.59808,            0.027433,           0.0090347,            0.005024,           0.0047134,           0.0047134,           0.0047134
                 269,            0.022116,            0.014886,            0.003383,             0.87291,             0.77008,             0.84533,             0.59849,            0.027149,           0.0089424,           0.0049098,           0.0046936,           0.0046936,           0.0046936
                 270,            0.022067,            0.014938,           0.0037163,              0.8698,             0.78558,             0.85049,             0.60276,            0.027028,           0.0089235,           0.0048839,           0.0046738,           0.0046738,           0.0046738
                 271,            0.022064,            0.014863,           0.0035962,             0.83844,             0.81558,             0.85156,             0.60361,            0.027166,           0.0089723,           0.0049077,            0.004654,            0.004654,            0.004654
                 272,             0.02217,            0.014642,            0.003364,              0.8454,             0.80492,             0.84884,             0.60114,            0.026991,           0.0090128,           0.0048327,           0.0046342,           0.0046342,           0.0046342
                 273,            0.022305,            0.014691,           0.0036461,             0.85218,             0.80176,              0.8514,             0.60213,            0.026879,           0.0089842,            0.005093,           0.0046144,           0.0046144,           0.0046144
                 274,            0.022119,            0.014738,           0.0035409,             0.83474,             0.80504,             0.84913,             0.60023,            0.027086,           0.0090654,           0.0053723,           0.0045946,           0.0045946,           0.0045946
                 275,            0.021836,            0.014332,            0.003413,             0.85709,             0.78779,             0.84828,             0.60444,            0.027294,           0.0090637,           0.0053202,           0.0045748,           0.0045748,           0.0045748
                 276,            0.021828,            0.014654,           0.0034298,             0.89218,             0.76431,             0.84797,             0.60522,             0.02738,           0.0091414,           0.0053725,            0.004555,            0.004555,            0.004555
                 277,            0.021892,            0.014773,           0.0035751,             0.86096,             0.79374,             0.84913,             0.60814,            0.027227,           0.0091446,            0.005386,           0.0045352,           0.0045352,           0.0045352
                 278,            0.021999,            0.014557,           0.0035466,             0.86498,             0.78247,             0.84862,             0.60694,              0.0272,           0.0091396,           0.0051879,           0.0045154,           0.0045154,           0.0045154
                 279,             0.02232,            0.014458,           0.0033818,             0.86327,             0.80092,             0.84787,             0.60491,            0.027221,           0.0091643,           0.0050865,           0.0044956,           0.0044956,           0.0044956
                 280,            0.022093,            0.014749,            0.003426,             0.85443,             0.78928,             0.84392,             0.60043,            0.027261,           0.0092357,           0.0051164,           0.0044758,           0.0044758,           0.0044758
                 281,            0.021917,             0.01452,           0.0032751,             0.84254,             0.79377,             0.84052,             0.59638,            0.027132,           0.0092244,           0.0053301,            0.004456,            0.004456,            0.004456
                 282,            0.021356,            0.014695,           0.0035831,              0.8147,             0.80867,             0.83882,             0.59548,            0.027089,           0.0091953,           0.0054431,           0.0044362,           0.0044362,           0.0044362
                 283,            0.021573,            0.014448,           0.0035726,             0.82295,             0.79505,             0.83689,             0.59378,            0.027116,           0.0092195,           0.0055182,           0.0044164,           0.0044164,           0.0044164
                 284,            0.021831,            0.014461,           0.0033119,              0.8222,             0.80056,             0.83964,             0.59628,            0.027175,           0.0091864,             0.00572,           0.0043966,           0.0043966,           0.0043966
                 285,            0.021709,            0.014594,           0.0035823,             0.86028,             0.76361,             0.83902,             0.59578,            0.027089,           0.0091769,            0.005613,           0.0043768,           0.0043768,           0.0043768
                 286,            0.021617,            0.014451,           0.0031468,             0.81398,             0.80173,             0.83868,             0.59563,            0.027081,           0.0092404,           0.0056296,            0.004357,            0.004357,            0.004357
                 287,            0.021212,            0.014321,           0.0034976,             0.85657,             0.77045,             0.83748,              0.5968,            0.027107,           0.0092648,           0.0054273,           0.0043372,           0.0043372,           0.0043372
                 288,            0.021201,            0.014291,           0.0031578,             0.86181,             0.77104,             0.83755,             0.59658,            0.027295,           0.0092978,           0.0055174,           0.0043174,           0.0043174,           0.0043174
                 289,            0.021787,            0.014196,           0.0034574,             0.86192,             0.76891,             0.83598,              0.5978,            0.027426,           0.0093083,           0.0051853,           0.0042976,           0.0042976,           0.0042976
                 290,            0.021523,            0.014512,           0.0032722,             0.84785,             0.77982,             0.83505,              0.5983,            0.027166,           0.0092796,           0.0051705,           0.0042778,           0.0042778,           0.0042778
                 291,            0.021388,            0.014105,           0.0031397,             0.86002,             0.77962,             0.83546,             0.59614,            0.027211,           0.0093571,           0.0050598,            0.004258,            0.004258,            0.004258
                 292,            0.021235,            0.014356,           0.0032904,             0.86498,             0.77396,             0.83882,             0.59663,            0.027203,           0.0093336,           0.0051478,           0.0042382,           0.0042382,           0.0042382
                 293,            0.021104,            0.014343,           0.0032643,             0.84566,              0.7856,             0.83994,             0.59917,            0.027245,           0.0092827,           0.0051705,           0.0042184,           0.0042184,           0.0042184
                 294,            0.021504,            0.014258,           0.0031107,             0.88498,             0.76471,             0.84312,             0.59779,            0.027219,           0.0092326,           0.0051671,           0.0041986,           0.0041986,           0.0041986
                 295,            0.021317,            0.013946,           0.0033847,             0.88134,             0.76498,             0.84404,             0.59777,            0.027261,           0.0092294,           0.0051749,           0.0041788,           0.0041788,           0.0041788
                 296,            0.021393,            0.014537,           0.0032792,             0.87368,             0.77236,             0.84569,             0.60235,            0.027311,           0.0092493,           0.0051791,            0.004159,            0.004159,            0.004159
                 297,            0.021339,            0.014149,           0.0033502,             0.87823,             0.77072,              0.8462,              0.6005,            0.027395,           0.0093327,           0.0053151,           0.0041392,           0.0041392,           0.0041392
                 298,            0.020955,            0.014098,           0.0029917,             0.86535,             0.77893,             0.84485,              0.6017,            0.027359,           0.0093944,           0.0052827,           0.0041194,           0.0041194,           0.0041194
                 299,            0.020927,            0.014365,           0.0033122,             0.86899,             0.77452,             0.84369,             0.60281,            0.027281,           0.0094504,           0.0052386,           0.0040996,           0.0040996,           0.0040996
                 300,            0.020962,            0.014446,           0.0029986,              0.8713,             0.77553,             0.84225,             0.60093,            0.027258,           0.0095163,           0.0050863,           0.0040798,           0.0040798,           0.0040798
                 301,            0.020847,            0.014316,           0.0032302,             0.88464,             0.76202,             0.84239,             0.59934,            0.027302,           0.0095227,           0.0051142,             0.00406,             0.00406,             0.00406
                 302,            0.020899,            0.013915,           0.0032026,                0.87,             0.77702,              0.8429,             0.59834,            0.027361,           0.0095215,           0.0050831,           0.0040402,           0.0040402,           0.0040402
                 303,            0.021215,            0.014192,           0.0030812,             0.86916,             0.77918,             0.84462,             0.59798,            0.027312,           0.0094882,           0.0050008,           0.0040204,           0.0040204,           0.0040204
                 304,            0.020883,            0.013874,            0.003263,             0.84911,             0.78579,             0.84227,             0.59846,            0.027292,           0.0095129,           0.0049461,           0.0040006,           0.0040006,           0.0040006
                 305,            0.021006,            0.014105,           0.0032396,             0.87984,             0.76187,             0.84212,             0.59851,             0.02728,           0.0094803,           0.0049626,           0.0039808,           0.0039808,           0.0039808
                 306,            0.020521,            0.014269,           0.0029618,             0.85251,             0.79334,             0.84552,             0.60113,            0.027212,           0.0094286,           0.0048511,            0.003961,            0.003961,            0.003961
                 307,            0.020649,            0.013725,           0.0031222,             0.85496,             0.79697,             0.84486,              0.5992,            0.027303,           0.0094485,            0.004819,           0.0039412,           0.0039412,           0.0039412
                 308,            0.021051,            0.013877,           0.0030809,             0.85549,             0.80095,             0.84515,             0.60096,            0.027279,           0.0094907,           0.0048658,           0.0039214,           0.0039214,           0.0039214
